2025-03-28 21:23:16.206563,EGNN,K=None,0.935117599351176,0.913947125181186,0.8549417740671692,0.8806389157792837,0.935117599351176,0.18450476510778058,0.9505271695052717,0.9296881862099253,0.8965307611250709,0.9119732032821766,Namespace(K=5, batch_size=32, bidirectional=False, data_dir='./data/phish_eth', dropout=None, epochs=100, gpu=-1, infer_gpu=True, log_dir='./experiment', log_name='test', lr=0.001, max_event=20, model='EGNN', node_hidden_dim=64, num_cpu=2, num_heads=1, num_layers=2, num_lstm_layers=1, num_neighbors=5, patience=100, remove_node_features=False, self_loop=False, test_batch_size=1000, time_hidden_dim=32, use_K=None, weight_decay=0)
2025-03-28 21:39:57.838068,EGNN,K=None,0.9343065693430657,0.9082632405952491,0.8580286941720029,0.880349344978166,0.9343065693430657,0.17058654140381918,0.9537712895377128,0.9407645893371758,0.8967131393369538,0.9167883211678831,Namespace(K=5, batch_size=32, bidirectional=False, data_dir='./data/phish_eth', dropout=None, epochs=100, gpu=1, infer_gpu=True, log_dir='./experiment', log_name='EGNN', lr=0.001, max_event=20, model='EGNN', node_hidden_dim=64, num_cpu=2, num_heads=4, num_layers=2, num_lstm_layers=1, num_neighbors=10, patience=100, remove_node_features=False, self_loop=False, test_batch_size=1000, time_hidden_dim=32, use_K=None, weight_decay=0)
